"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"08/14/2020","AQS","060731008","1","0.037","ppm","34","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"08/15/2020","AQS","060731008","1","0.034","ppm","31","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"08/16/2020","AQS","060731008","1","0.027","ppm","25","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"08/17/2020","AQS","060731008","1","0.026","ppm","24","Camp Pendleton","16","94.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"08/18/2020","AQS","060731008","1","0.027","ppm","25","Camp Pendleton","15","88.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"08/19/2020","AQS","060731008","1","0.025","ppm","23","Camp Pendleton","13","76.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"08/22/2020","AQS","060731008","1","0.046","ppm","43","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"08/23/2020","AQS","060731008","1","0.021","ppm","19","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"08/24/2020","AQS","060731008","1","0.029","ppm","27","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"08/25/2020","AQS","060731008","1","0.033","ppm","31","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"08/26/2020","AQS","060731008","1","0.03","ppm","28","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"08/27/2020","AQS","060731008","1","0.035","ppm","32","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"08/28/2020","AQS","060731008","1","0.032","ppm","30","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"08/29/2020","AQS","060731008","1","0.036","ppm","33","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"08/30/2020","AQS","060731008","1","0.037","ppm","34","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"08/31/2020","AQS","060731008","1","0.037","ppm","34","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"09/01/2020","AQS","060731008","1","0.04","ppm","37","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"09/02/2020","AQS","060731008","1","0.038","ppm","35","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"09/03/2020","AQS","060731008","1","0.041","ppm","38","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"09/04/2020","AQS","060731008","1","0.047","ppm","44","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"09/05/2020","AQS","060731008","1","0.052","ppm","48","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"09/06/2020","AQS","060731008","1","0.053","ppm","49","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"09/07/2020","AQS","060731008","1","0.028","ppm","26","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"09/08/2020","AQS","060731008","1","0.034","ppm","31","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"09/09/2020","AQS","060731008","1","0.034","ppm","31","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"09/10/2020","AQS","060731008","1","0.019","ppm","18","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"09/11/2020","AQS","060731008","1","0.043","ppm","40","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"09/12/2020","AQS","060731008","1","0.057","ppm","58","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"09/13/2020","AQS","060731008","1","0.05","ppm","46","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"09/14/2020","AQS","060731008","1","0.069","ppm","97","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"09/15/2020","AQS","060731008","1","0.063","ppm","77","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"09/16/2020","AQS","060731008","1","0.049","ppm","45","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"09/17/2020","AQS","060731008","1","0.044","ppm","41","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"09/18/2020","AQS","060731008","1","0.05","ppm","46","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"09/19/2020","AQS","060731008","1","0.042","ppm","39","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"09/20/2020","AQS","060731008","1","0.039","ppm","36","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"09/21/2020","AQS","060731008","1","0.043","ppm","40","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"09/22/2020","AQS","060731008","1","0.044","ppm","41","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"09/23/2020","AQS","060731008","1","0.049","ppm","45","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"09/24/2020","AQS","060731008","1","0.031","ppm","29","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"09/25/2020","AQS","060731008","1","0.039","ppm","36","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"09/26/2020","AQS","060731008","1","0.04","ppm","37","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"09/28/2020","AQS","060731008","1","0.053","ppm","49","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"09/29/2020","AQS","060731008","1","0.055","ppm","51","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"09/30/2020","AQS","060731008","1","0.064","ppm","80","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/01/2020","AQS","060731008","1","0.062","ppm","74","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/02/2020","AQS","060731008","1","0.068","ppm","93","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/03/2020","AQS","060731008","1","0.054","ppm","50","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/04/2020","AQS","060731008","1","0.064","ppm","80","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/05/2020","AQS","060731008","1","0.072","ppm","105","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/06/2020","AQS","060731008","1","0.055","ppm","51","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/07/2020","AQS","060731008","1","0.048","ppm","44","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/08/2020","AQS","060731008","1","0.047","ppm","44","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/09/2020","AQS","060731008","1","0.046","ppm","43","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/10/2020","AQS","060731008","1","0.034","ppm","31","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/11/2020","AQS","060731008","1","0.033","ppm","31","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/12/2020","AQS","060731008","1","0.058","ppm","61","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/13/2020","AQS","060731008","1","0.062","ppm","74","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/14/2020","AQS","060731008","1","0.056","ppm","54","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/15/2020","AQS","060731008","1","0.063","ppm","77","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/16/2020","AQS","060731008","1","0.054","ppm","50","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/17/2020","AQS","060731008","1","0.052","ppm","48","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/18/2020","AQS","060731008","1","0.051","ppm","47","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/19/2020","AQS","060731008","1","0.037","ppm","34","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/20/2020","AQS","060731008","1","0.042","ppm","39","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/21/2020","AQS","060731008","1","0.051","ppm","47","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/22/2020","AQS","060731008","1","0.047","ppm","44","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/23/2020","AQS","060731008","1","0.045","ppm","42","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/24/2020","AQS","060731008","1","0.038","ppm","35","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/25/2020","AQS","060731008","1","0.038","ppm","35","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/26/2020","AQS","060731008","1","0.046","ppm","43","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/27/2020","AQS","060731008","1","0.074","ppm","112","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/28/2020","AQS","060731008","1","0.066","ppm","87","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/29/2020","AQS","060731008","1","0.071","ppm","101","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/30/2020","AQS","060731008","1","0.059","ppm","64","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"10/31/2020","AQS","060731008","1","0.067","ppm","90","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"11/01/2020","AQS","060731008","1","0.062","ppm","74","Camp Pendleton","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
