Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
5/2/20,AQS,60731008,1,11.2,ug/m3 LC,47,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
5/3/20,AQS,60731008,1,8.6,ug/m3 LC,36,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
5/4/20,AQS,60731008,1,8.5,ug/m3 LC,35,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
5/5/20,AQS,60731008,1,10.9,ug/m3 LC,45,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
5/6/20,AQS,60731008,1,12.1,ug/m3 LC,51,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
5/7/20,AQS,60731008,1,14.2,ug/m3 LC,55,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
5/8/20,AQS,60731008,1,15.5,ug/m3 LC,58,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
5/9/20,AQS,60731008,1,12.7,ug/m3 LC,52,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
5/10/20,AQS,60731008,1,12,ug/m3 LC,50,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
5/11/20,AQS,60731008,1,9,ug/m3 LC,38,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
5/12/20,AQS,60731008,1,6.4,ug/m3 LC,27,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
5/13/20,AQS,60731008,1,5.8,ug/m3 LC,24,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
5/14/20,AQS,60731008,1,6.1,ug/m3 LC,25,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
5/15/20,AQS,60731008,1,8.4,ug/m3 LC,35,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
5/16/20,AQS,60731008,1,10.7,ug/m3 LC,45,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
5/17/20,AQS,60731008,1,11,ug/m3 LC,46,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
5/18/20,AQS,60731008,1,6.1,ug/m3 LC,25,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
5/19/20,AQS,60731008,1,5.9,ug/m3 LC,25,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
5/20/20,AQS,60731008,1,6.4,ug/m3 LC,27,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
5/21/20,AQS,60731008,1,8.3,ug/m3 LC,35,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
5/22/20,AQS,60731008,1,10.9,ug/m3 LC,45,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
5/23/20,AQS,60731008,1,11.2,ug/m3 LC,47,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
5/24/20,AQS,60731008,1,12.3,ug/m3 LC,51,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
5/25/20,AQS,60731008,1,11.6,ug/m3 LC,48,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
5/26/20,AQS,60731008,1,12,ug/m3 LC,50,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
5/27/20,AQS,60731008,1,8.8,ug/m3 LC,37,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
5/28/20,AQS,60731008,1,5,ug/m3 LC,21,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
5/29/20,AQS,60731008,1,3.9,ug/m3 LC,16,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
5/30/20,AQS,60731008,1,5.3,ug/m3 LC,22,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
5/31/20,AQS,60731008,1,6.9,ug/m3 LC,29,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
6/1/20,AQS,60731008,1,10.7,ug/m3 LC,45,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
6/2/20,AQS,60731008,1,9.6,ug/m3 LC,40,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
6/3/20,AQS,60731008,1,14.8,ug/m3 LC,57,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
6/4/20,AQS,60731008,1,9.9,ug/m3 LC,41,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
6/5/20,AQS,60731008,1,7,ug/m3 LC,29,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
6/6/20,AQS,60731008,1,5.2,ug/m3 LC,22,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
6/7/20,AQS,60731008,1,7.9,ug/m3 LC,33,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
6/8/20,AQS,60731008,1,9.3,ug/m3 LC,39,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
6/9/20,AQS,60731008,1,10.9,ug/m3 LC,45,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
6/10/20,AQS,60731008,1,23.2,ug/m3 LC,74,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
6/11/20,AQS,60731008,1,10.3,ug/m3 LC,43,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
6/12/20,AQS,60731008,1,8.5,ug/m3 LC,35,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
6/13/20,AQS,60731008,1,6.9,ug/m3 LC,29,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
6/14/20,AQS,60731008,1,8.9,ug/m3 LC,37,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
6/15/20,AQS,60731008,1,6.1,ug/m3 LC,25,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
6/16/20,AQS,60731008,1,7.7,ug/m3 LC,32,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
6/17/20,AQS,60731008,1,8.7,ug/m3 LC,36,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
6/18/20,AQS,60731008,1,7.6,ug/m3 LC,32,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
6/19/20,AQS,60731008,1,9.1,ug/m3 LC,38,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
6/20/20,AQS,60731008,1,8.6,ug/m3 LC,36,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
6/21/20,AQS,60731008,1,6.2,ug/m3 LC,26,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
6/26/20,AQS,60731008,1,5.2,ug/m3 LC,22,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
6/27/20,AQS,60731008,1,3.8,ug/m3 LC,16,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
6/28/20,AQS,60731008,1,1.3,ug/m3 LC,5,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
6/29/20,AQS,60731008,1,3,ug/m3 LC,13,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
6/30/20,AQS,60731008,1,8.4,ug/m3 LC,35,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/1/20,AQS,60731008,1,7.9,ug/m3 LC,33,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/2/20,AQS,60731008,1,7.9,ug/m3 LC,33,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/3/20,AQS,60731008,1,8.1,ug/m3 LC,34,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/4/20,AQS,60731008,1,8.9,ug/m3 LC,37,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/5/20,AQS,60731008,1,11.5,ug/m3 LC,48,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/6/20,AQS,60731008,1,12.9,ug/m3 LC,53,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/7/20,AQS,60731008,1,13.9,ug/m3 LC,55,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/8/20,AQS,60731008,1,12.1,ug/m3 LC,51,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/9/20,AQS,60731008,1,9.9,ug/m3 LC,41,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/10/20,AQS,60731008,1,9.7,ug/m3 LC,40,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/11/20,AQS,60731008,1,7.3,ug/m3 LC,30,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/12/20,AQS,60731008,1,9.3,ug/m3 LC,39,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/13/20,AQS,60731008,1,11.7,ug/m3 LC,49,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/14/20,AQS,60731008,1,8.6,ug/m3 LC,36,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/15/20,AQS,60731008,1,6.4,ug/m3 LC,27,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/16/20,AQS,60731008,1,5.1,ug/m3 LC,21,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/17/20,AQS,60731008,1,4.1,ug/m3 LC,17,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/18/20,AQS,60731008,1,4.4,ug/m3 LC,18,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/19/20,AQS,60731008,1,5.1,ug/m3 LC,21,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/20/20,AQS,60731008,1,6.7,ug/m3 LC,28,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/21/20,AQS,60731008,1,6.3,ug/m3 LC,26,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/22/20,AQS,60731008,1,6,ug/m3 LC,25,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/23/20,AQS,60731008,1,3.7,ug/m3 LC,15,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/24/20,AQS,60731008,1,3.4,ug/m3 LC,14,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/25/20,AQS,60731008,1,4.5,ug/m3 LC,19,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/26/20,AQS,60731008,1,8,ug/m3 LC,33,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/27/20,AQS,60731008,1,8.6,ug/m3 LC,36,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/28/20,AQS,60731008,1,9,ug/m3 LC,38,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/29/20,AQS,60731008,1,8.8,ug/m3 LC,37,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/30/20,AQS,60731008,1,8.9,ug/m3 LC,37,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
7/31/20,AQS,60731008,1,11.3,ug/m3 LC,47,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/1/20,AQS,60731008,1,10.8,ug/m3 LC,45,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/2/20,AQS,60731008,1,8,ug/m3 LC,33,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/3/20,AQS,60731008,1,9.1,ug/m3 LC,38,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/4/20,AQS,60731008,1,8.5,ug/m3 LC,35,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/5/20,AQS,60731008,1,6.7,ug/m3 LC,28,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/6/20,AQS,60731008,1,7.9,ug/m3 LC,33,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/7/20,AQS,60731008,1,7.6,ug/m3 LC,32,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/8/20,AQS,60731008,1,9.2,ug/m3 LC,38,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/9/20,AQS,60731008,1,8.2,ug/m3 LC,34,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/10/20,AQS,60731008,1,8,ug/m3 LC,33,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/11/20,AQS,60731008,1,6.9,ug/m3 LC,29,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/12/20,AQS,60731008,1,9.3,ug/m3 LC,39,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/13/20,AQS,60731008,1,10.1,ug/m3 LC,42,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/14/20,AQS,60731008,1,9.2,ug/m3 LC,38,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/15/20,AQS,60731008,1,13.9,ug/m3 LC,55,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/16/20,AQS,60731008,1,10.6,ug/m3 LC,44,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/17/20,AQS,60731008,1,12.1,ug/m3 LC,51,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/18/20,AQS,60731008,1,9.6,ug/m3 LC,40,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/19/20,AQS,60731008,1,8.9,ug/m3 LC,37,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/20/20,AQS,60731008,1,10.5,ug/m3 LC,44,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/21/20,AQS,60731008,1,11.5,ug/m3 LC,48,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/22/20,AQS,60731008,1,11.5,ug/m3 LC,48,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/23/20,AQS,60731008,1,7.8,ug/m3 LC,33,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/24/20,AQS,60731008,1,10.1,ug/m3 LC,42,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/25/20,AQS,60731008,1,9.2,ug/m3 LC,38,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/26/20,AQS,60731008,1,5.8,ug/m3 LC,24,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/27/20,AQS,60731008,1,12.3,ug/m3 LC,51,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/28/20,AQS,60731008,1,10.3,ug/m3 LC,43,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/29/20,AQS,60731008,1,7.8,ug/m3 LC,33,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/30/20,AQS,60731008,1,6.1,ug/m3 LC,25,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
8/31/20,AQS,60731008,1,6.5,ug/m3 LC,27,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
9/1/20,AQS,60731008,1,6.5,ug/m3 LC,27,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
9/2/20,AQS,60731008,1,9.2,ug/m3 LC,38,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
9/3/20,AQS,60731008,1,10.8,ug/m3 LC,45,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
9/4/20,AQS,60731008,1,12.4,ug/m3 LC,52,Camp Pendleton,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,33.217055,-117.396177
