Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/17/20,AQS,60730001,1,28,ppb,26,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
1/18/20,AQS,60730001,1,32,ppb,30,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
1/19/20,AQS,60730001,1,22,ppb,21,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
1/20/20,AQS,60730001,1,33,ppb,31,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
1/21/20,AQS,60730001,1,28,ppb,26,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
1/22/20,AQS,60730001,1,26,ppb,25,Chula Vista,24,100,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
1/23/20,AQS,60730001,1,34,ppb,32,Chula Vista,24,100,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
1/24/20,AQS,60730001,1,31,ppb,29,Chula Vista,24,100,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
1/25/20,AQS,60730001,1,26,ppb,25,Chula Vista,24,100,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
1/26/20,AQS,60730001,1,16,ppb,15,Chula Vista,24,100,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
1/27/20,AQS,60730001,1,33,ppb,31,Chula Vista,24,100,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
1/28/20,AQS,60730001,1,24,ppb,23,Chula Vista,24,100,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
1/29/20,AQS,60730001,1,30,ppb,28,Chula Vista,24,100,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
1/30/20,AQS,60730001,1,32,ppb,30,Chula Vista,20,83,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
1/31/20,AQS,60730001,1,42,ppb,40,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
2/1/20,AQS,60730001,1,34,ppb,32,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
2/2/20,AQS,60730001,1,17,ppb,16,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
2/3/20,AQS,60730001,1,14,ppb,13,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
2/4/20,AQS,60730001,1,29,ppb,27,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
2/5/20,AQS,60730001,1,40,ppb,38,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
2/6/20,AQS,60730001,1,32,ppb,30,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
2/7/20,AQS,60730001,1,41,ppb,39,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
2/8/20,AQS,60730001,1,27,ppb,25,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
2/9/20,AQS,60730001,1,8,ppb,8,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
2/10/20,AQS,60730001,1,33,ppb,31,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
2/11/20,AQS,60730001,1,23,ppb,22,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
2/12/20,AQS,60730001,1,33,ppb,31,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
2/13/20,AQS,60730001,1,33,ppb,31,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
2/14/20,AQS,60730001,1,31,ppb,29,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
2/15/20,AQS,60730001,1,27,ppb,25,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
2/16/20,AQS,60730001,1,23,ppb,22,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
2/17/20,AQS,60730001,1,24,ppb,23,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
2/19/20,AQS,60730001,1,26,ppb,25,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
2/20/20,AQS,60730001,1,38,ppb,36,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
2/21/20,AQS,60730001,1,31,ppb,29,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
2/22/20,AQS,60730001,1,12,ppb,11,Chula Vista,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
2/25/20,AQS,60730001,1,28,ppb,26,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
2/26/20,AQS,60730001,1,36,ppb,34,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
2/27/20,AQS,60730001,1,34,ppb,32,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
2/28/20,AQS,60730001,1,30,ppb,28,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
2/29/20,AQS,60730001,1,27,ppb,25,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
3/1/20,AQS,60730001,1,13,ppb,12,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
3/2/20,AQS,60730001,1,23,ppb,22,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
3/3/20,AQS,60730001,1,28,ppb,26,Chula Vista,20,83,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
3/4/20,AQS,60730001,1,24,ppb,23,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
3/5/20,AQS,60730001,1,25,ppb,24,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
3/6/20,AQS,60730001,1,19,ppb,18,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
3/7/20,AQS,60730001,1,7,ppb,7,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
3/8/20,AQS,60730001,1,13,ppb,12,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
3/9/20,AQS,60730001,1,20,ppb,19,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
3/10/20,AQS,60730001,1,17,ppb,16,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
3/11/20,AQS,60730001,1,18,ppb,17,Chula Vista,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
3/12/20,AQS,60730001,1,18,ppb,17,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
3/13/20,AQS,60730001,1,21,ppb,20,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
3/14/20,AQS,60730001,1,16,ppb,15,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
3/15/20,AQS,60730001,1,13,ppb,12,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
3/16/20,AQS,60730001,1,23,ppb,22,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
3/17/20,AQS,60730001,1,14,ppb,13,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
3/19/20,AQS,60730001,1,20,ppb,19,Chula Vista,18,75,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
3/20/20,AQS,60730001,1,19,ppb,18,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
3/21/20,AQS,60730001,1,17,ppb,16,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
3/22/20,AQS,60730001,1,8,ppb,8,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
3/23/20,AQS,60730001,1,11,ppb,10,Chula Vista,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
3/24/20,AQS,60730001,1,15,ppb,14,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
3/26/20,AQS,60730001,1,9,ppb,8,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
3/27/20,AQS,60730001,1,14,ppb,13,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
3/28/20,AQS,60730001,1,12,ppb,11,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
3/29/20,AQS,60730001,1,7,ppb,7,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
3/30/20,AQS,60730001,1,12,ppb,11,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
3/31/20,AQS,60730001,1,19,ppb,18,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
4/1/20,AQS,60730001,1,14,ppb,13,Chula Vista,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
4/2/20,AQS,60730001,1,6,ppb,6,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
4/3/20,AQS,60730001,1,12,ppb,11,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
4/4/20,AQS,60730001,1,9,ppb,8,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
4/5/20,AQS,60730001,1,4,ppb,4,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
4/8/20,AQS,60730001,1,13,ppb,12,Chula Vista,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
4/9/20,AQS,60730001,1,8,ppb,8,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
4/10/20,AQS,60730001,1,8,ppb,8,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
4/11/20,AQS,60730001,1,10,ppb,9,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
4/12/20,AQS,60730001,1,3,ppb,3,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
4/13/20,AQS,60730001,1,16,ppb,15,Chula Vista,19,79,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
4/14/20,AQS,60730001,1,13,ppb,12,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
4/15/20,AQS,60730001,1,15,ppb,14,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
4/16/20,AQS,60730001,1,19,ppb,18,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
4/17/20,AQS,60730001,1,21,ppb,20,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
4/18/20,AQS,60730001,1,6,ppb,6,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
4/19/20,AQS,60730001,1,4,ppb,4,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
4/20/20,AQS,60730001,1,7,ppb,7,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
4/21/20,AQS,60730001,1,7,ppb,7,Chula Vista,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
4/22/20,AQS,60730001,1,14,ppb,13,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
4/23/20,AQS,60730001,1,22,ppb,21,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
4/24/20,AQS,60730001,1,17,ppb,16,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
4/25/20,AQS,60730001,1,11,ppb,10,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
4/26/20,AQS,60730001,1,9,ppb,8,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
4/27/20,AQS,60730001,1,8,ppb,8,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
4/28/20,AQS,60730001,1,10,ppb,9,Chula Vista,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
4/29/20,AQS,60730001,1,11,ppb,10,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
4/30/20,AQS,60730001,1,9,ppb,8,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
5/1/20,AQS,60730001,1,8,ppb,8,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
5/2/20,AQS,60730001,1,10,ppb,9,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
5/3/20,AQS,60730001,1,9,ppb,8,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
5/4/20,AQS,60730001,1,12,ppb,11,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
5/5/20,AQS,60730001,1,18,ppb,17,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
5/6/20,AQS,60730001,1,20,ppb,19,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
5/7/20,AQS,60730001,1,19,ppb,18,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
5/8/20,AQS,60730001,1,12,ppb,11,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
5/9/20,AQS,60730001,1,5,ppb,5,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
5/10/20,AQS,60730001,1,4,ppb,4,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
5/11/20,AQS,60730001,1,7,ppb,7,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
5/12/20,AQS,60730001,1,13,ppb,12,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
5/13/20,AQS,60730001,1,9,ppb,8,Chula Vista,20,83,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
5/15/20,AQS,60730001,1,7,ppb,7,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
5/16/20,AQS,60730001,1,8,ppb,8,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
5/17/20,AQS,60730001,1,8,ppb,8,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
5/18/20,AQS,60730001,1,4,ppb,4,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
5/19/20,AQS,60730001,1,7,ppb,7,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
5/20/20,AQS,60730001,1,9,ppb,8,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
5/23/20,AQS,60730001,1,10,ppb,9,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
5/24/20,AQS,60730001,1,7,ppb,7,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
5/25/20,AQS,60730001,1,9,ppb,8,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
5/26/20,AQS,60730001,1,8,ppb,8,Chula Vista,18,75,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
5/27/20,AQS,60730001,1,7,ppb,7,Chula Vista,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
5/28/20,AQS,60730001,1,7,ppb,7,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
5/29/20,AQS,60730001,1,6,ppb,6,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
5/30/20,AQS,60730001,1,3,ppb,3,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
5/31/20,AQS,60730001,1,8,ppb,8,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
6/1/20,AQS,60730001,1,10,ppb,9,Chula Vista,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
6/2/20,AQS,60730001,1,15,ppb,14,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
6/3/20,AQS,60730001,1,13,ppb,12,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
6/4/20,AQS,60730001,1,7,ppb,7,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
6/5/20,AQS,60730001,1,6,ppb,6,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
6/6/20,AQS,60730001,1,6,ppb,6,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
6/7/20,AQS,60730001,1,12,ppb,11,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
6/8/20,AQS,60730001,1,20,ppb,19,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
6/9/20,AQS,60730001,1,23,ppb,22,Chula Vista,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
6/11/20,AQS,60730001,1,22,ppb,21,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
6/12/20,AQS,60730001,1,8,ppb,8,Chula Vista,20,83,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
6/13/20,AQS,60730001,1,7,ppb,7,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
6/14/20,AQS,60730001,1,6,ppb,6,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
6/15/20,AQS,60730001,1,9,ppb,8,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
6/16/20,AQS,60730001,1,6,ppb,6,Chula Vista,20,83,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
6/17/20,AQS,60730001,1,5,ppb,5,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
6/18/20,AQS,60730001,1,4,ppb,4,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
6/19/20,AQS,60730001,1,5,ppb,5,Chula Vista,21,88,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
6/20/20,AQS,60730001,1,4,ppb,4,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
6/21/20,AQS,60730001,1,3,ppb,3,Chula Vista,22,92,42602,Nitrogen dioxide (NO2),41740,"San Diego-Carlsbad, CA",6,California,73,San Diego,32.631242,-117.059088
